team,opponent,team_score,opp_score,date,OT,neutral,home_game,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Opp-eFG%,Opp-TOV%,Opp-ORB%,Opp-FT/FGA
Alabama,Xavier,45,64,11/26/2015,0,TRUE,TRUE,62.5,88.9,71.8,0.182,0.509,0.377,44.3,35.3,6.9,22.6,0.355,23.3,21.6,0.109,0.454,21.7,69.7,0.278
Alabama,Wichita State,64,60,11/27/2015,0,TRUE,TRUE,100,93.8,64.1,0.786,0.476,0.555,40.6,47.1,3.1,12.9,0.464,17.5,18.5,0.595,0.393,12.7,56.8,0.197
Alabama,Notre Dame,74,73,11/29/2015,0,TRUE,TRUE,113.8,112.3,65.3,0.175,0.298,0.599,50,35.5,10.8,7.1,0.596,16.3,28.6,0.105,0.509,10.8,68.8,0.286
Alabama,Southern Miss,58,55,12/4/2015,0,FALSE,FALSE,87.9,83.3,65.7,0.45,0.725,0.597,49.1,70.6,7.6,20.7,0.563,26.2,4.5,0.325,0.457,17.9,80.6,0.034
Alabama,Clemson,51,50,12/13/2015,0,FALSE,FALSE,86.4,84.7,59,0.082,0.328,0.402,58.2,66.7,11.9,14.7,0.402,19.2,47.4,0.033,0.417,16.9,72.4,0.208
Alabama,Winthrop,72,60,12/16/2015,0,FALSE,TRUE,109.1,90.9,66.1,0.315,0.278,0.58,57.4,42.9,4.5,6.7,0.565,17.5,32.3,0.204,0.42,14.8,78.4,0.232
Alabama,Oregon,68,72,12/21/2015,0,TRUE,TRUE,101.5,107.5,67,0.408,0.429,0.581,42.6,52.2,6,9.5,0.561,19.5,16.7,0.265,0.483,11.9,67.7,0.276
Alabama,Jacksonville State,67,59,12/29/2015,1,FALSE,TRUE,93.1,81.9,63.7,0.935,0.522,0.504,52.9,58.8,8.3,16.7,0.424,16.7,31.3,0.609,0.414,20.1,71.1,0.094
Alabama,Norfolk State,68,49,1/2/2016,0,FALSE,TRUE,109.7,79,61.9,0.354,0.5,0.606,55.2,59.1,12.9,9.4,0.573,17.8,21.7,0.271,0.407,16.1,77.1,0.093
Alabama,Ole Miss,66,74,1/7/2016,0,FALSE,FALSE,94.3,105.7,69.6,0.367,0.51,0.573,45.9,45.5,14.3,17.5,0.541,25,28.6,0.265,0.455,15.8,60.6,0.436
Alabama,Kentucky,61,77,1/9/2016,0,FALSE,TRUE,96.8,122.2,63,0.519,0.462,0.47,36.5,27.8,4.8,16.7,0.413,8.6,20.6,0.346,0.569,13.5,55.2,0.373
Alabama,South Carolina,73,50,1/13/2016,0,FALSE,TRUE,110.6,75.8,66,0.412,0.549,0.599,54.1,66.7,12.1,8.6,0.598,19.9,38.5,0.235,0.387,21.9,65.7,0.17
Alabama,Vanderbilt,63,71,1/16/2016,0,FALSE,FALSE,95.5,107.6,65.8,0.385,0.365,0.512,58.2,28,6.1,15.2,0.538,16.5,28.1,0.135,0.5,8.5,85.7,0.449
Alabama,Auburn,77,83,1/19/2016,0,FALSE,FALSE,102.7,110.7,74.7,0.467,0.5,0.525,47.9,36,4,3.8,0.483,12.1,25.7,0.317,0.491,13,69.4,0.5
Alabama,LSU,70,72,1/23/2016,0,FALSE,TRUE,107.7,110.8,65.3,0.328,0.431,0.522,47.1,45.8,7.7,14.3,0.5,14.2,31.6,0.207,0.525,13.3,65.6,0.169
Alabama,Tennessee,63,57,1/26/2016,0,FALSE,TRUE,86.3,78.1,73.3,0.217,0.35,0.476,55.1,33.3,12.3,15.6,0.433,19.6,32.4,0.183,0.4,19.2,77.1,0.077
Alabama,South Carolina,64,78,1/30/2016,0,FALSE,FALSE,86.5,105.4,74.4,0.417,0.4,0.445,43,60,6.8,17.1,0.383,17.4,25.6,0.3,0.417,11.1,57.4,0.467
Alabama,Mississippi State,82,80,2/2/2016,1,FALSE,FALSE,105.1,102.6,69.5,0.466,0.5,0.579,51.4,51.9,6.4,9.4,0.56,21.4,35.3,0.293,0.486,13.3,66.7,0.155
Alabama,Missouri,80,71,2/6/2016,0,FALSE,TRUE,117.6,104.4,68,0.623,0.528,0.582,58.7,56,5.9,22,0.557,15.1,43.8,0.396,0.447,11.8,74.2,0.351
Alabama,Texas A&M,63,62,2/10/2016,0,FALSE,TRUE,103.3,101.6,61.3,0.291,0.455,0.503,54.2,45.5,19.7,10.7,0.473,15.1,39.4,0.2,0.511,19.1,73.1,0.356
Alabama,Florida,61,55,2/13/2016,0,FALSE,FALSE,89.7,80.9,68.1,0.48,0.24,0.497,37.7,47.6,11.8,11.9,0.47,14.2,9.7,0.28,0.31,13.8,56.5,0.254
Alabama,LSU,76,69,2/17/2016,0,FALSE,FALSE,111.8,101.5,68.1,0.333,0.611,0.608,54.3,40,4.4,10.8,0.565,18.4,29,0.278,0.43,6.5,74.4,0.351
Alabama,Mississippi State,61,67,2/20/2016,0,FALSE,TRUE,96.8,106.3,63.1,0.404,0.404,0.492,55.6,36.4,6.3,13.9,0.481,15.2,34.4,0.212,0.557,15.6,77.4,0.151
Alabama,Kentucky,53,78,2/23/2016,0,FALSE,FALSE,84.1,123.8,62.9,0.375,0.313,0.469,43.9,35.3,0,8.2,0.417,17.7,20,0.271,0.475,5.3,63.9,0.373
Alabama,Auburn,65,57,2/27/2016,0,FALSE,TRUE,92.9,81.4,69.8,0.537,0.352,0.48,50.7,57.1,10,12.1,0.444,16.3,30.6,0.315,0.479,23.4,74.2,0.255
Alabama,Arkansas,61,62,3/2/2016,0,FALSE,TRUE,101.7,103.3,60,0.511,0.4,0.545,48.3,35,6.7,17,0.511,15.4,24,0.333,0.44,8.5,66.7,0.19
Alabama,Georgia,63,70,3/5/2016,0,FALSE,FALSE,96.9,107.7,64.9,0.34,0.491,0.512,37.5,61.9,10.8,13.2,0.5,11.6,21.9,0.189,0.415,17.3,53.1,0.491
Alabama,Ole Miss,81,73,3/10/2016,0,TRUE,TRUE,114.1,102.8,71.4,0.528,0.453,0.611,45.2,50,8.5,36.4,0.642,10.9,15.6,0.245,0.47,11.7,68.3,0.149
Alabama,Kentucky,59,85,3/11/2016,0,TRUE,TRUE,98.3,141.7,60.3,0.396,0.542,0.517,47.2,21.1,3.3,12.1,0.49,18.7,34.5,0.25,0.664,10.1,62.5,0.218
Alabama,Creighton,54,72,3/15/2016,0,FALSE,FALSE,83.1,110.8,65.4,0.25,0.517,0.402,40.5,52.9,18.5,15.2,0.35,14.2,29.3,0.2,0.525,17.7,54.5,0.15
Alabama State,Virginia Tech,85,82,11/14/2015,0,FALSE,FALSE,113.3,109.3,75,0.296,0.394,0.525,44.4,40,5.3,8.9,0.486,9.1,31.6,0.225,0.5,12.9,58.8,0.439
Alabama State,Alabama-Birmingham,70,72,11/16/2015,0,FALSE,FALSE,93.3,96,75.4,0.417,0.4,0.487,37.9,56,12,6.5,0.467,14.5,18.9,0.233,0.536,22.9,71.4,0.643
Alabama State,Mercer,49,70,11/19/2015,0,FALSE,FALSE,77.8,111.1,62.9,0.212,0.519,0.428,30.6,50,7.9,18.6,0.404,12.3,8.6,0.135,0.5,13.5,59.3,0.25
Alabama State,Chattanooga,58,95,11/27/2015,0,TRUE,TRUE,81.7,133.8,71.2,0.116,0.275,0.398,57.1,47.8,2.8,6.7,0.377,18.1,38.9,0.087,0.802,11.6,90,0.189
Alabama State,Chicago State,66,64,11/28/2015,0,TRUE,TRUE,86.8,84.2,75.8,0.339,0.516,0.458,42.9,61.9,17.1,8.3,0.411,18.3,31.4,0.242,0.491,28.8,54.3,0.121
Alabama State,Evansville,56,88,12/1/2015,0,FALSE,FALSE,77.8,122.2,71.8,0.203,0.297,0.399,43.1,52.4,8.3,11.9,0.383,14.7,23.1,0.109,0.735,16.5,84.2,0.255
Alabama State,Auburn Montgomery,80,78,12/3/2015,0,FALSE,TRUE,106.7,104,75.2,0.541,0.295,0.522,50,36.7,10.7,0,0.508,14.7,33.3,0.295,0.562,17.6,67.6,0.077
Alabama State,Jacksonville State,63,60,12/13/2015,0,FALSE,FALSE,87.5,83.3,71.7,0.27,0.333,0.443,52.4,39.1,13.9,3.1,0.413,15.6,29.4,0.175,0.427,20.2,79.3,0.396
Alabama State,Elon,74,91,12/16/2015,0,FALSE,FALSE,97.4,119.7,75.6,0.158,0.197,0.453,48.8,31.3,5.3,22.2,0.434,7.9,27.9,0.105,0.582,10.6,71.8,0.194
Alabama State,Coastal Carolina,65,68,12/20/2015,0,FALSE,FALSE,92.9,97.1,70.3,0.241,0.397,0.503,47.8,69.6,5.7,8.6,0.466,15.8,17.2,0.19,0.467,13.9,71.1,0.2
Alabama State,Winthrop,84,92,12/22/2015,0,FALSE,FALSE,100,109.5,83.2,0.113,0.352,0.561,55.1,35.3,8.3,14.3,0.542,18.6,22.2,0.099,0.554,10.5,90.9,0.308
Alabama State,Fort Valley State,105,89,12/30/2015,0,FALSE,TRUE,140,118.7,75.1,0.343,0.388,0.674,54.9,56.4,9.3,7.3,0.672,9.4,34.6,0.224,0.643,14,76,0.304
Alabama State,Jackson State,61,68,1/2/2016,0,FALSE,FALSE,85.9,95.8,71.3,0.492,0.356,0.419,48.6,47.4,7,5.1,0.381,16.3,32.5,0.271,0.518,15.4,68.8,0.2
Alabama State,Grambling,81,84,1/4/2016,1,FALSE,FALSE,106.6,110.5,67.8,0.364,0.333,0.523,53.5,51.9,5.3,2.6,0.47,10.5,30.3,0.288,0.471,9.5,73.7,0.673
Alabama State,Mississippi Valley State,75,74,1/9/2016,1,FALSE,TRUE,91.5,90.2,72.9,0.544,0.353,0.438,60.9,52.2,6.1,12.3,0.368,16.8,47.7,0.368,0.418,11.6,72.9,0.178
Alabama State,Arkansas-Pine Bluff,55,59,1/11/2016,0,FALSE,TRUE,82.1,88.1,66.7,0.822,0.289,0.439,55,40,14.9,7.4,0.333,18.6,34.3,0.556,0.563,29,84,0.104
Alabama State,Alabama A&M,75,80,1/16/2016,1,FALSE,TRUE,96.2,102.6,69.1,0.375,0.281,0.497,47.1,40.7,5.1,18.4,0.461,16.7,35.1,0.25,0.471,15.5,60.6,0.235
Alabama State,Southern,69,73,1/23/2016,0,FALSE,FALSE,90.8,96.1,75.7,0.254,0.254,0.489,55.4,34.6,7.9,9.4,0.468,14.6,20,0.159,0.548,17.8,85.7,0.308
Alabama State,Alcorn State,72,77,1/25/2016,0,FALSE,FALSE,107.5,114.9,66.8,0.527,0.236,0.523,53.6,31.8,7.5,2.8,0.436,10.6,39.4,0.436,0.529,16,73.9,0.451
Alabama State,Texas Southern,72,75,1/30/2016,0,FALSE,TRUE,98.6,102.7,72.6,0.111,0.306,0.475,45,64.3,8.2,15.6,0.451,10.6,31.7,0.097,0.394,12.4,59,0.348
Alabama State,Prairie View,83,77,2/1/2016,0,FALSE,TRUE,122.1,113.2,68.4,0.551,0.286,0.671,57.4,57.1,4.4,9.1,0.653,19.8,34.8,0.388,0.594,12.5,79.2,0.264
Alabama State,Mississippi Valley State,73,62,2/6/2016,0,FALSE,FALSE,104.3,88.6,69.5,0.286,0.411,0.574,53.4,42.3,5.7,5.4,0.554,20.2,34.6,0.196,0.426,18,68.8,0.296
Alabama State,Arkansas-Pine Bluff,70,75,2/8/2016,1,FALSE,FALSE,104.5,111.9,59.8,0.593,0.333,0.506,51,36.4,11.9,4,0.435,12.8,37,0.426,0.705,22.4,68.2,0.295
Alabama State,Alabama A&M,74,68,2/13/2016,0,FALSE,FALSE,117.5,107.9,62.8,0.246,0.292,0.51,46.9,28.6,9.5,5.6,0.492,5.3,31.4,0.154,0.51,13,65.5,0.34
Alabama State,Southern,77,68,2/20/2016,0,FALSE,TRUE,104.1,91.9,73.9,0.385,0.215,0.501,52.1,48.3,4.1,4.5,0.462,10.6,31.4,0.262,0.433,13.4,72.2,0.267
Alabama State,Alcorn State,73,60,2/22/2016,0,FALSE,TRUE,102.8,84.5,70.9,0.3,0.367,0.532,52.2,59.3,15.5,5.4,0.5,13.9,29,0.217,0.4,22.2,71.1,0.4
Alabama State,Prairie View,73,68,2/27/2016,0,FALSE,FALSE,102.8,95.8,71.1,0.262,0.344,0.532,52.3,46.4,4.2,11.9,0.541,15,28.6,0.115,0.474,14.3,80,0.224
Alabama State,Texas Southern,86,96,2/29/2016,0,FALSE,FALSE,111.7,124.7,76.7,0.203,0.319,0.568,43.3,34.4,7.8,5,0.543,12.8,26.3,0.159,0.672,16.3,65.5,0.31
Alabama State,Jackson State,71,54,3/3/2016,0,FALSE,TRUE,98.6,75,71.7,0.345,0.436,0.554,52,66.7,1.4,13.6,0.518,15.9,17.2,0.255,0.31,12,73.9,0.238
Alabama State,Grambling,59,58,3/5/2016,0,FALSE,TRUE,92.2,90.6,63.9,0.175,0.404,0.478,55.6,60,10.9,13.2,0.447,18.6,39.4,0.14,0.433,15.2,73.3,0.25
Alabama State,Southern,63,83,3/10/2016,0,TRUE,TRUE,84,110.7,74.6,0.328,0.344,0.447,41.9,60,6.7,6.5,0.385,15.7,20.9,0.262,0.534,13.3,71,0.339
Alabama-Birmingham,Auburn,74,75,11/13/2015,0,FALSE,FALSE,101.4,102.7,73.5,0.157,0.186,0.492,50.7,61.3,11,18.8,0.471,14.8,33.3,0.114,0.5,17.8,73.3,0.471
Alabama-Birmingham,Alabama State,72,70,11/16/2015,0,FALSE,TRUE,96,93.3,75.4,1,0.262,0.581,62.1,85.7,8,16.7,0.536,22.9,28.6,0.643,0.467,14.5,81.1,0.233
Alabama-Birmingham,Troy,79,63,11/19/2015,0,FALSE,FALSE,101.3,80.8,78.1,0.305,0.39,0.585,50,72.4,10.3,13,0.559,18.3,18.8,0.22,0.387,13.5,75,0.113
Alabama-Birmingham,Jacksonville State,61,55,11/22/2015,0,FALSE,TRUE,100,90.2,60.5,0.37,0.222,0.48,58.5,50,3.3,25.8,0.417,10,37.9,0.296,0.391,10,75,0.218
Alabama-Birmingham,Illinois,58,72,11/27/2015,0,TRUE,TRUE,85.3,105.9,67.5,0.388,0.469,0.5,53.3,57.9,7.4,15.9,0.439,21.8,27.6,0.306,0.527,14.6,77.4,0.232
Alabama-Birmingham,Virginia Tech,77,82,11/28/2015,1,TRUE,TRUE,101.3,107.9,67.4,0.281,0.391,0.531,40.6,55.2,6.6,16.3,0.523,14.3,25.7,0.156,0.492,18.9,55.9,0.407
Alabama-Birmingham,Georgia State,64,57,12/1/2015,0,FALSE,TRUE,100,89.1,64.2,0.592,0.408,0.51,52.8,94.4,12.5,15.2,0.429,13.9,30,0.449,0.398,13,69,0.169
Alabama-Birmingham,Illinois State,74,61,12/5/2015,0,FALSE,FALSE,108.8,89.7,68.1,0.25,0.393,0.591,52.2,67.9,11.8,13.8,0.58,19.4,32.3,0.161,0.402,15,68.4,0.197
Alabama-Birmingham,Seattle,79,73,12/13/2015,0,FALSE,TRUE,123.4,114.1,64,0.2,0.417,0.601,48.1,73.3,14.1,20.6,0.583,13.3,40,0.15,0.618,23.3,59.1,0.196
Alabama-Birmingham,South Carolina Upstate,96,54,12/16/2015,0,FALSE,TRUE,145.5,81.8,66.3,0.171,0.343,0.634,64.6,78.9,7.6,16.3,0.629,9.6,55.6,0.114,0.4,14.8,71.1,0.1
Alabama-Birmingham,South Florida,79,68,12/19/2015,0,FALSE,FALSE,117.9,101.5,67.1,0.411,0.375,0.59,42.1,72.4,11.9,10,0.598,10.8,29,0.214,0.544,24,57.7,0.105
Alabama-Birmingham,Hiwassee,116,43,12/22/2015,0,FALSE,TRUE,136.5,50.6,84.6,0.282,0.211,0.72,64.4,60,12.9,24.6,0.683,14.9,43.5,0.268,0.208,13.6,71.6,0.095
Alabama-Birmingham,Stephen F. Austin,76,66,12/29/2015,0,FALSE,TRUE,110.1,95.7,69.1,0.519,0.25,0.586,60.9,72,4.3,10.8,0.529,20,38.5,0.404,0.477,10.5,76.3,0.062
Alabama-Birmingham,Middle Tennessee,78,67,1/3/2016,0,FALSE,TRUE,118.2,101.5,66.3,0.75,0.386,0.654,51.7,65.2,7.6,3.8,0.602,15.8,17.4,0.568,0.5,16.2,74.3,0.314
Alabama-Birmingham,UTSA,104,82,1/7/2016,0,FALSE,TRUE,138.7,109.3,75.1,0.167,0.317,0.803,64,73.8,8,23.1,0.792,17.9,26.7,0.15,0.548,11,80,0.206
Alabama-Birmingham,UTEP,87,80,1/9/2016,0,FALSE,TRUE,111.5,102.6,78,0.529,0.397,0.511,53,69.2,9,17.8,0.441,8.7,30.4,0.397,0.532,14.4,81.1,0.226
Alabama-Birmingham,Old Dominion,72,71,1/14/2016,1,FALSE,FALSE,101.4,100,63.1,0.434,0.34,0.563,42.7,76,9.9,11.9,0.557,20.2,27.3,0.245,0.429,12.3,54.8,0.157
Alabama-Birmingham,Charlotte,74,72,1/16/2016,0,FALSE,FALSE,107.2,104.3,68.9,0.271,0.339,0.556,50.7,50,2.9,14,0.525,14.3,25.8,0.203,0.477,7.7,72.2,0.154
Alabama-Birmingham,Rice,82,70,1/21/2016,0,FALSE,TRUE,107.9,92.1,76.2,0.636,0.255,0.572,58,57.7,3.9,18.8,0.518,20.4,37.1,0.455,0.379,10.4,73.9,0.303
Alabama-Birmingham,North Texas,78,57,1/23/2016,0,FALSE,TRUE,118.2,86.4,66,0.233,0.417,0.585,45.3,76.7,15.2,20,0.558,12,38.7,0.183,0.387,21.4,51.5,0.145
Alabama-Birmingham,Western Kentucky,62,69,1/28/2016,0,FALSE,FALSE,89.9,100,69.3,0.127,0.317,0.464,44.8,56,11.6,14.3,0.437,19.4,29.7,0.111,0.55,20.8,63.3,0.28
Alabama-Birmingham,Marshall,81,78,1/30/2016,0,FALSE,FALSE,97.6,94,82.9,0.2,0.257,0.528,53.4,45.5,2.4,7.5,0.521,14.6,20.6,0.114,0.5,15.6,82.1,0.13
Alabama-Birmingham,Florida International,74,69,2/4/2016,0,FALSE,TRUE,97.4,90.8,75.7,0.209,0.313,0.502,50,63,11.8,13.3,0.463,14.1,26.3,0.179,0.517,20.9,80,0.155
Alabama-Birmingham,Florida Atlantic,104,67,2/6/2016,0,FALSE,TRUE,135.1,87,76.7,0.349,0.238,0.708,70.5,63.2,5.2,23.7,0.675,14.2,40,0.302,0.387,11.2,91.7,0.306
Alabama-Birmingham,Southern Miss,80,77,2/11/2016,2,FALSE,FALSE,108.1,104.1,59,0.219,0.422,0.566,59.7,64.5,12.2,21.4,0.563,17.6,38.2,0.125,0.545,14.9,81.8,0.076
Alabama-Birmingham,Louisiana Tech,76,85,2/13/2016,0,FALSE,FALSE,105.6,118.1,72.4,0.09,0.403,0.544,52.9,61.3,1.4,9.1,0.522,13.6,33.3,0.09,0.516,9.6,75,0.297
Alabama-Birmingham,Middle Tennessee,77,67,2/21/2016,0,FALSE,FALSE,122.2,106.3,62.8,0.5,0.273,0.707,64.4,44.4,7.9,15.2,0.693,19.5,36.8,0.364,0.536,11.6,84.6,0.145
Alabama-Birmingham,Marshall,95,91,2/25/2016,0,FALSE,TRUE,118.8,113.8,79.9,0.455,0.364,0.592,53.8,61.3,7.5,18.6,0.553,13.2,35.1,0.333,0.506,8.7,70.7,0.169
Alabama-Birmingham,Western Kentucky,71,67,2/27/2016,0,FALSE,TRUE,102.9,97.1,68.9,0.232,0.286,0.571,42.3,75,11.6,13.2,0.563,17.4,18.5,0.143,0.529,22.7,68,0.255
Alabama-Birmingham,Florida International,77,60,3/3/2016,0,FALSE,FALSE,104.1,81.1,73.5,0.286,0.365,0.538,51.5,62.1,17.6,10,0.524,13.4,28.1,0.175,0.471,26.9,73.5,0.235
Alabama-Birmingham,Florida Atlantic,73,70,3/5/2016,0,FALSE,FALSE,100,95.9,72.7,0.381,0.317,0.491,52.1,64,11,13.9,0.444,12,27,0.27,0.475,12.7,77.8,0.197
Alabama-Birmingham,Western Kentucky,77,88,3/10/2016,0,TRUE,TRUE,104.1,118.9,74.1,0.274,0.438,0.467,38.2,37.9,10.8,5.7,0.445,5.8,30.2,0.164,0.58,16.6,52,0.411
Alabama-Birmingham,BYU,79,97,3/16/2016,0,FALSE,FALSE,102.6,126,77.4,0.283,0.483,0.58,41.7,65.4,7.8,12.8,0.533,17.2,18.2,0.25,0.645,13.9,70.4,0.116
Albany (NY),Kentucky,65,78,11/13/2015,0,FALSE,FALSE,92.9,111.4,69.9,0.379,0.241,0.475,41.1,16,12.9,0,0.44,17.1,34.4,0.241,0.62,23.9,50,0.32
Albany (NY),Boston University,64,69,11/16/2015,0,FALSE,FALSE,91.4,98.6,70,0.458,0.22,0.446,56.3,40.9,10,4.2,0.381,14.5,37.1,0.322,0.556,20.1,79.3,0.167
Albany (NY),Colgate,88,67,11/19/2015,0,FALSE,TRUE,123.9,94.4,71.2,0.473,0.345,0.653,49.1,62.1,14.1,2.8,0.636,16.4,30.8,0.327,0.51,25.2,65.5,0.294
Albany (NY),SUNY-Oneonta,92,49,11/21/2015,0,FALSE,TRUE,126,67.1,73.4,0.649,0.246,0.617,60.9,41.9,15.1,7.9,0.57,12,41.4,0.474,0.339,21.5,75,0.153
Albany (NY),South Florida,61,63,11/24/2015,0,FALSE,FALSE,93.8,96.9,64.7,0.577,0.385,0.46,49.3,68.4,4.6,4.2,0.394,13.3,35.1,0.385,0.449,14.2,64.7,0.169
Albany (NY),NJIT,74,73,11/27/2015,0,FALSE,TRUE,108.8,107.4,67.7,0.638,0.34,0.604,63.5,40,7.4,9.4,0.574,21,45,0.426,0.525,13.4,75,0.167
Albany (NY),Yale,88,54,11/29/2015,0,FALSE,TRUE,125.7,77.1,69.9,0.436,0.364,0.663,50,74.2,11.4,5.3,0.645,9.6,16,0.309,0.362,17,69.8,0.207
Albany (NY),Quinnipiac,58,54,12/1/2015,0,FALSE,FALSE,90.6,84.4,64.3,0.519,0.204,0.431,46.2,50,12.5,10.2,0.361,15.3,38.9,0.352,0.35,12,52.4,0.071
Albany (NY),Holy Cross,88,84,12/5/2015,1,FALSE,FALSE,120.5,115.1,64.8,0.545,0.473,0.635,63,42.3,2.7,6.3,0.555,15,36,0.491,0.593,13,86.2,0.237
Albany (NY),Marist,75,53,12/9/2015,0,FALSE,FALSE,108.7,76.8,69,0.421,0.228,0.548,65.2,64.3,13,0,0.544,18.2,42.4,0.228,0.422,19.2,86.1,0.196
Albany (NY),Siena,70,78,12/12/2015,0,FALSE,FALSE,100,111.4,70.5,0.387,0.371,0.477,47.6,30.4,5.7,2.2,0.427,15.2,35.1,0.274,0.57,13.2,65.4,0.228
Albany (NY),Saint Francis (PA),65,58,12/19/2015,0,FALSE,TRUE,98.5,87.9,65.9,0.417,0.183,0.452,55.7,47.8,13.6,0,0.4,9,35.3,0.283,0.5,20.1,81.5,0.074
Albany (NY),Niagara,65,56,12/23/2015,0,FALSE,TRUE,106.6,91.8,60.7,0.413,0.37,0.591,58.5,68.2,6.6,7.7,0.543,18.1,36,0.326,0.445,14.5,78.6,0.127
Albany (NY),St. Francis (NY),71,66,12/29/2015,0,FALSE,FALSE,109.2,101.5,64.3,0.467,0.222,0.646,47.5,58.3,6.2,0,0.6,20.5,17.4,0.378,0.483,14.5,66.7,0.133
Albany (NY),Cornell,75,70,1/2/2016,0,FALSE,FALSE,105.6,98.6,71.1,0.569,0.314,0.579,62.5,81,2.8,12.9,0.48,21.1,41.7,0.51,0.46,10,75,0.19
Albany (NY),UMBC,73,59,1/6/2016,0,FALSE,TRUE,115.9,93.7,63.3,0.451,0.412,0.589,60.4,42.3,9.5,2.8,0.559,17.5,44,0.314,0.5,20.2,75,0.18
Albany (NY),Vermont,69,57,1/9/2016,0,FALSE,FALSE,106.2,87.7,64.8,0.456,0.193,0.497,55.6,29.2,9.2,6.5,0.43,10.5,33.3,0.351,0.455,16.7,77.8,0.127
Albany (NY),New Hampshire,80,75,1/12/2016,1,FALSE,TRUE,98.8,92.6,71.9,0.443,0.393,0.542,51.6,56.5,9.9,10.7,0.467,16.1,20,0.377,0.575,25.5,92.6,0.264
Albany (NY),Maine,79,81,1/15/2016,0,FALSE,FALSE,112.9,115.7,70.2,0.518,0.286,0.566,54.4,50,10,0,0.518,17.9,44.4,0.375,0.638,17.9,63.3,0.121
Albany (NY),Binghamton,80,59,1/18/2016,0,FALSE,TRUE,127,93.7,62.6,0.478,0.37,0.709,63,40.7,11.1,0,0.652,20.1,46.7,0.435,0.5,18.5,71,0.113
Albany (NY),Stony Brook,63,69,1/22/2016,0,FALSE,FALSE,92.6,101.5,67.8,0.364,0.255,0.488,43.5,40.9,10.3,2.8,0.427,13.6,21.9,0.291,0.484,14.7,62.2,0.164
Albany (NY),UMass-Lowell,75,63,1/27/2016,0,FALSE,TRUE,104.2,87.5,71.9,0.56,0.38,0.592,45.6,58.3,16.7,6.3,0.53,18.3,17.9,0.44,0.481,21.6,72.4,0.226
Albany (NY),Hartford,86,60,1/30/2016,0,FALSE,FALSE,119.4,83.3,72.3,0.431,0.448,0.615,64,50,8.3,8.6,0.578,14.8,29.4,0.328,0.403,10.6,92.7,0.161
Albany (NY),UMBC,79,73,2/3/2016,0,FALSE,FALSE,103.9,96.1,76.2,0.429,0.339,0.586,62.1,61.5,10.5,2.7,0.527,20.3,30.8,0.357,0.482,16.4,87.5,0.339
Albany (NY),Vermont,75,71,2/6/2016,0,FALSE,TRUE,111.9,106,67.1,0.712,0.327,0.539,58.1,31.8,9,3.4,0.481,8.1,30.3,0.481,0.575,15.5,89.7,0.189
Albany (NY),Binghamton,69,56,2/8/2016,0,FALSE,FALSE,107.8,87.5,63.7,0.511,0.356,0.617,51.6,54.5,9.4,2.9,0.556,17.9,20,0.422,0.402,13.4,71.8,0.196
Albany (NY),New Hampshire,68,69,2/11/2016,0,FALSE,FALSE,106.3,107.8,63.7,0.304,0.357,0.531,48.4,37.5,4.7,2.9,0.473,13.6,36.7,0.268,0.525,16.9,59.4,0.119
Albany (NY),Maine,108,64,2/14/2016,0,FALSE,TRUE,127.1,75.3,85.5,0.338,0.296,0.655,70.1,51.2,12.9,2.7,0.627,14.7,39.3,0.268,0.405,19.3,92.3,0.206
Albany (NY),Stony Brook,82,70,2/17/2016,0,FALSE,TRUE,110.8,94.6,74,0.415,0.283,0.646,52.5,41.4,8.1,8.7,0.613,21.3,33.3,0.321,0.424,14.8,64.9,0.212
Albany (NY),UMass-Lowell,86,61,2/24/2016,0,FALSE,FALSE,117.8,83.6,73.3,0.278,0.194,0.528,65.3,45.5,9.6,2.9,0.493,11,45.9,0.208,0.45,14.2,84.2,0.117
Albany (NY),Hartford,75,59,2/27/2016,0,FALSE,TRUE,107.1,84.3,70.2,0.356,0.356,0.544,66.7,46.4,10,10.7,0.508,17,46.4,0.254,0.427,14.5,82.9,0.097
Albany (NY),Hartford,59,68,3/2/2016,0,FALSE,TRUE,100,115.3,59.3,0.322,0.458,0.434,59.7,50,6.8,0,0.39,10.6,43.6,0.22,0.56,12.5,82.1,0.24
Albany (NY),Ohio,90,94,3/16/2016,1,FALSE,FALSE,107.1,111.9,74.7,0.138,0.325,0.528,55.6,30.6,4.8,0,0.5,9.6,22,0.125,0.529,7,90,0.304
Alcorn State,Grand Canyon,46,79,11/19/2015,0,FALSE,FALSE,61.3,105.3,74.6,0.217,0.3,0.348,38.8,11.1,9.3,5.6,0.325,21.5,18.4,0.117,0.531,19.8,65.5,0.551
Alcorn State,UTEP,66,88,11/22/2015,0,FALSE,FALSE,86.8,115.8,76.2,0.355,0.355,0.455,51.4,59.1,1.3,2.4,0.411,19.2,31,0.242,0.557,11.1,80,0.328
Alcorn State,Portland,65,97,11/24/2015,0,FALSE,FALSE,89,132.9,72.6,0.302,0.27,0.451,55.4,34.8,4.1,11.4,0.413,20.1,47.2,0.206,0.659,9.8,65.5,0.152
Alcorn State,Oakland,51,84,11/27/2015,0,TRUE,TRUE,67.1,110.5,75.5,0.379,0.345,0.373,43.4,47.1,5.3,11.9,0.345,21,25,0.19,0.6,20,68.8,0.2
