Name,date,FTO,FTD,Three_O,Three_D,REBO,REBD,REB,TOP,TOFP,POSS
Towson,01/16/2017,23.7232,0.310289,4.0,0.346154,0.360544,0.742105,0.540984,0.159151,0.173563,70.2549
UAB,01/16/2017,23.6111,0.218773,5.29412,0.345088,0.286,0.72758,0.525353,0.188003,0.166065,72.0
Maryland,01/16/2017,23.6091,0.210306,8.17647,0.325153,0.290503,0.724077,0.512799,0.170723,0.16398,70.7603
Xavier,01/16/2017,23.6027,0.251468,7.05882,0.326975,0.31391,0.797373,0.549874,0.152826,0.175425,71.7765
NW State,01/16/2017,23.4809,0.273352,5.58333,0.37751,0.288372,0.704082,0.491131,0.18468,0.164787,76.3031
S Utah,01/16/2017,23.4611,0.360615,8.9375,0.389408,0.262069,0.72428,0.475993,0.153672,0.149828,76.7227
Wichita St,01/16/2017,23.4349,0.255411,8.77778,0.338164,0.325301,0.795494,0.553369,0.142213,0.19017,73.4896
Lipscomb,01/16/2017,23.4167,0.323817,9.82353,0.335196,0.244165,0.698176,0.488335,0.191242,0.160253,78.1243
High Point,01/16/2017,23.3975,0.233761,5.93333,0.388268,0.260684,0.729437,0.49554,0.184024,0.186143,68.6683
Toledo,01/16/2017,23.3844,0.23472,7.625,0.322222,0.278505,0.77881,0.530577,0.16304,0.127825,76.1727
Central FL,01/16/2017,23.3442,0.170563,6.23529,0.281532,0.333333,0.784773,0.578665,0.19539,0.123771,69.2956
N Carolina,01/16/2017,23.34,0.214517,7.38889,0.323113,0.420063,0.756798,0.584278,0.144623,0.179402,78.0729
Geo Wshgtn,01/16/2017,23.3101,0.198074,7.83333,0.392749,0.335605,0.753472,0.544948,0.182744,0.139089,68.4014
Air Force,01/16/2017,23.3044,0.219608,8.3125,0.360849,0.257937,0.784553,0.525783,0.160994,0.154449,71.0703
Campbell,01/16/2017,23.3038,0.309459,7.13333,0.324503,0.218684,0.723447,0.475966,0.165137,0.153915,72.6633
USC,01/16/2017,23.2812,0.189467,7.47368,0.34375,0.311321,0.708767,0.513947,0.133721,0.155363,73.0204
W Virginia,01/16/2017,23.2724,0.246283,7.47059,0.321981,0.39661,0.68932,0.521138,0.122089,0.283328,76.3338
Kentucky,01/16/2017,23.237,0.233737,7.41176,0.307263,0.362153,0.731872,0.537528,0.116956,0.183793,78.9816
Minnesota,01/16/2017,23.1976,0.211933,6.21053,0.283544,0.258621,0.746055,0.504698,0.148026,0.16567,74.8717
IL-Chicago,01/16/2017,23.1454,0.237326,7.125,0.355556,0.332031,0.703704,0.525438,0.192188,0.162077,75.8789
Oakland,01/16/2017,23.0983,0.212264,7.4375,0.313726,0.26975,0.700516,0.500409,0.161881,0.177959,76.575
Central Mich,01/16/2017,23.089,0.235586,12.4667,0.324859,0.252747,0.651625,0.459684,0.123096,0.143685,78.5367
CS Fullerton,01/16/2017,23.0326,0.307583,6.06667,0.375817,0.251073,0.741201,0.501876,0.185244,0.159692,76.4133
Geo Mason,01/16/2017,23.0265,0.201655,5.70588,0.30491,0.297794,0.757167,0.539379,0.158653,0.139551,72.0397
E Michigan,01/16/2017,23.0124,0.335933,6.0,0.327526,0.327273,0.674938,0.492647,0.152141,0.199205,74.876
DePaul,01/16/2017,22.9998,0.260823,5.11111,0.341523,0.299652,0.702602,0.497573,0.1729,0.182715,70.7736
Loyola-MD,01/16/2017,22.918,0.249666,5.46667,0.332016,0.307377,0.70283,0.498035,0.176435,0.184277,70.105
Auburn,01/16/2017,22.9047,0.259219,8.82353,0.327711,0.272269,0.686441,0.478723,0.154441,0.183172,78.0728
Florida St,01/16/2017,22.895,0.255915,7.11111,0.319095,0.333948,0.707763,0.527356,0.147276,0.1751,75.9507
Indiana,01/16/2017,22.8331,0.23561,9.11111,0.310056,0.380863,0.749616,0.575501,0.178799,0.142446,73.2368
St Peters,01/16/2017,22.7069,0.226173,7.0,0.314706,0.232283,0.778243,0.49359,0.156746,0.189315,67.9859
Marshall,01/16/2017,22.7031,0.234914,10.0556,0.361179,0.227848,0.671756,0.462025,0.147945,0.150632,80.9972
South Dakota,01/16/2017,22.5823,0.223446,6.73684,0.369565,0.267669,0.737834,0.497171,0.143684,0.168385,73.4158
Butler,01/16/2017,22.5035,0.262615,7.88889,0.300283,0.263366,0.742056,0.50662,0.135052,0.188099,69.125
Colorado,01/16/2017,22.4749,0.247413,7.11765,0.334239,0.316814,0.748288,0.526941,0.158783,0.138346,71.714
LA Lafayette,01/16/2017,22.4515,0.244398,6.66667,0.361314,0.33996,0.75,0.535615,0.144852,0.196965,75.125
Boise State,01/16/2017,22.433,0.308644,7.8,0.310044,0.286307,0.758691,0.517891,0.160025,0.155999,71.6208
San Diego,01/16/2017,22.3647,0.282512,8.64706,0.330409,0.197343,0.748634,0.482112,0.163139,0.14088,69.9632
E Tenn St,01/16/2017,22.3541,0.256311,8.0,0.342029,0.275934,0.749077,0.526173,0.177036,0.209709,74.6508
Monmouth,01/16/2017,22.2942,0.256686,9.05556,0.369369,0.269168,0.705128,0.485047,0.143132,0.173884,77.0007
Stanford,01/16/2017,22.275,0.260329,4.70588,0.375358,0.277264,0.766038,0.519247,0.164641,0.173055,71.5654
Missouri,01/16/2017,22.2724,0.267061,5.9375,0.306818,0.280672,0.76,0.505082,0.145005,0.173329,75.7664
Incarnate Word,01/16/2017,22.269,0.316195,6.69231,0.32287,0.210177,0.702381,0.45221,0.155603,0.146207,77.7212
Grand Canyon,01/16/2017,22.2423,0.229936,6.22222,0.344214,0.266886,0.708819,0.484067,0.156707,0.179065,72.1847
UNLV,01/16/2017,22.12,0.208909,7.05556,0.354756,0.27057,0.748744,0.508413,0.160655,0.148738,73.8396
Wright State,01/16/2017,22.0537,0.250564,8.23529,0.350685,0.294964,0.740472,0.510906,0.190458,0.173801,72.8169
Vanderbilt,01/16/2017,22.0411,0.226775,9.82353,0.365497,0.261036,0.745421,0.510693,0.165513,0.141544,69.1221
Southern,01/16/2017,22.0061,0.293172,5.33333,0.317406,0.327083,0.70334,0.521114,0.186325,0.145789,73.6158
Baylor,01/16/2017,22.006,0.189728,6.3125,0.317221,0.36971,0.722326,0.5495,0.170299,0.163893,68.1633
E Kentucky,01/16/2017,21.9882,0.30595,7.38889,0.386598,0.243421,0.710572,0.475138,0.176698,0.163039,73.5243
NC State,01/16/2017,21.971,0.224347,7.05556,0.327751,0.272401,0.713855,0.51263,0.163114,0.141895,76.3632
TN State,01/16/2017,21.9479,0.316842,5.25,0.324468,0.330171,0.727106,0.52226,0.182275,0.186559,71.7609
Hawaii,01/16/2017,21.9374,0.24746,6.46667,0.357895,0.25486,0.69555,0.479592,0.188965,0.18203,70.8075
Villanova,01/16/2017,21.9333,0.153173,9.44444,0.285372,0.279826,0.781915,0.541156,0.150272,0.168787,67.8826
Murray St,01/16/2017,21.9079,0.301178,9.47059,0.352601,0.298126,0.710018,0.49373,0.144956,0.15803,73.3015
Wake Forest,01/16/2017,21.8832,0.246592,8.41177,0.341026,0.293785,0.738516,0.524441,0.159404,0.151694,73.1154
Clemson,01/16/2017,21.8647,0.154761,7.70588,0.340483,0.312274,0.691882,0.492155,0.134462,0.191992,70.7559
VA Tech,01/16/2017,21.8599,0.199192,8.58823,0.314516,0.242202,0.742215,0.504139,0.147463,0.162592,74.8081
Siena,01/16/2017,21.6449,0.27134,4.5,0.313846,0.32459,0.705387,0.508705,0.159909,0.156308,72.3806
W Kentucky,01/16/2017,21.6391,0.186857,6.47368,0.361556,0.253247,0.735537,0.490076,0.164284,0.150975,69.3191
Memphis,01/16/2017,21.6314,0.222163,5.94444,0.319712,0.316225,0.709003,0.515742,0.141881,0.171251,73.9667
S Illinois,01/16/2017,21.624,0.252191,5.72222,0.398305,0.28877,0.702703,0.491057,0.160058,0.182138,70.1382
TX Christian,01/16/2017,21.6055,0.21153,7.0625,0.350993,0.347305,0.717472,0.534759,0.163035,0.181311,71.1625
Weber State,01/16/2017,21.585,0.20629,8.69231,0.374384,0.196429,0.718009,0.469838,0.156517,0.150029,68.7798
Northeastrn,01/16/2017,21.5772,0.210754,8.61111,0.343164,0.238189,0.747368,0.516373,0.17746,0.162501,70.2903
Tulsa,01/16/2017,21.5441,0.214865,7.125,0.333333,0.284783,0.737143,0.52459,0.202602,0.161346,70.7852
Howard,01/16/2017,21.5406,0.247764,4.86667,0.383954,0.267606,0.669492,0.464855,0.185629,0.158434,68.7075
Kansas St,01/16/2017,21.5201,0.205993,7.76471,0.362229,0.298947,0.706093,0.513753,0.167555,0.202996,68.8824
GA Tech,01/16/2017,21.5186,0.201243,4.17647,0.344262,0.303309,0.678808,0.504762,0.176615,0.158876,71.8941
Louisville,01/16/2017,21.4899,0.272109,6.61111,0.29003,0.368259,0.732704,0.539636,0.138746,0.190545,71.6097
WI-Grn Bay,01/16/2017,21.4841,0.219676,7.0,0.368984,0.257246,0.743219,0.496308,0.159358,0.166805,80.0592
Lamar,01/16/2017,21.463,0.25976,7.21429,0.344681,0.27521,0.722348,0.494048,0.163285,0.187167,72.883
Illinois,01/16/2017,21.4501,0.225242,7.29412,0.351206,0.277247,0.768116,0.528139,0.170666,0.156562,72.1235
Pacific,01/16/2017,21.4293,0.284122,5.77778,0.34596,0.289355,0.784874,0.526746,0.149081,0.140987,70.516
Manhattan,01/16/2017,21.4259,0.36707,7.05556,0.37931,0.323002,0.724958,0.522137,0.203293,0.173231,77.2688
F Dickinson,01/16/2017,21.3964,0.30265,7.1875,0.363914,0.224409,0.65587,0.444037,0.159644,0.162731,71.5656
Niagara,01/16/2017,21.3798,0.239809,7.77778,0.337766,0.294702,0.698718,0.501089,0.159828,0.125458,74.5771
Miss State,01/16/2017,21.3762,0.201541,8.3125,0.308411,0.251004,0.71875,0.495552,0.155119,0.184421,70.7562
Austin Peay,01/16/2017,21.3751,0.229461,7.29412,0.389294,0.224953,0.669811,0.445407,0.166407,0.152974,74.3029
Morgan St,01/16/2017,21.3506,0.258057,4.53333,0.290541,0.301248,0.681818,0.484441,0.168877,0.158139,74.0025
New Orleans,01/16/2017,21.3296,0.276305,3.76923,0.320755,0.314214,0.686747,0.505643,0.204012,0.170466,72.1279
TN Tech,01/16/2017,21.3228,0.301099,7.11111,0.365789,0.280551,0.71785,0.493917,0.169481,0.186626,71.9104
Idaho,01/16/2017,21.3053,0.30628,7.0,0.367052,0.282895,0.763218,0.510225,0.172977,0.165133,70.0696
GA Southern,01/16/2017,21.292,0.266323,8.53333,0.313158,0.261628,0.664062,0.465487,0.147177,0.17104,73.8933
Miami (OH),01/16/2017,21.2845,0.299327,7.53333,0.355191,0.214567,0.718487,0.469501,0.170802,0.174607,73.9192
Davidson,01/16/2017,21.2547,0.235198,9.3125,0.376471,0.267823,0.738267,0.506276,0.151294,0.147484,71.4547
Dayton,01/16/2017,21.1658,0.242993,7.9375,0.327684,0.227723,0.78389,0.499162,0.150095,0.198813,72.3453
Albany,01/16/2017,21.1125,0.224543,4.94118,0.363636,0.309771,0.802875,0.55618,0.173849,0.155576,67.7044
Texas Tech,01/16/2017,21.0945,0.229968,6.76471,0.357513,0.317697,0.774131,0.556291,0.146516,0.190076,68.3199
Dartmouth,01/16/2017,21.0753,0.240738,6.92857,0.34058,0.234091,0.738938,0.494803,0.190837,0.15295,70.4955
Hofstra,01/16/2017,21.066,0.224807,8.88889,0.398458,0.339869,0.725753,0.51997,0.140969,0.130042,71.2049
S Methodist,01/16/2017,21.0494,0.189418,7.68421,0.323009,0.40493,0.763955,0.589327,0.154246,0.159053,65.0099
Arizona St,01/16/2017,20.7925,0.232562,9.83333,0.360515,0.251224,0.727109,0.472994,0.130274,0.164045,75.8819
Akron,01/16/2017,20.775,0.235263,10.75,0.365449,0.317495,0.75442,0.53389,0.164428,0.154417,69.4945
Winthrop,01/16/2017,20.7676,0.231266,9.46667,0.335244,0.236,0.724858,0.485689,0.15404,0.165754,74.7958
N Dakota St,01/16/2017,20.7061,0.264971,6.5625,0.353293,0.238384,0.705341,0.480427,0.165368,0.158355,69.7258
Hampton,01/16/2017,20.6352,0.324319,6.5,0.371875,0.277056,0.743341,0.496335,0.185384,0.179974,70.6143
Oregon,01/16/2017,20.5834,0.195388,7.88235,0.295213,0.32696,0.746903,0.540249,0.156044,0.187428,72.8743
Arkansas St,01/16/2017,20.5658,0.304466,6.82353,0.311897,0.263566,0.745794,0.512777,0.176192,0.176929,71.7926
Purdue,01/16/2017,20.55,0.155322,9.5,0.327731,0.314019,0.795752,0.568471,0.164253,0.156013,73.5333
Ste F Austin,01/16/2017,20.5159,0.299261,6.42857,0.334802,0.330144,0.74934,0.527374,0.226079,0.206545,71.025
Bradley,01/16/2017,20.5142,0.283425,6.83333,0.333333,0.239927,0.693374,0.495004,0.202382,0.144091,70.6826
TX A&M-CC,01/16/2017,20.5002,0.267071,4.15385,0.356902,0.283981,0.655257,0.46732,0.171468,0.195973,73.5452
Oklahoma,01/16/2017,20.4835,0.228043,7.0625,0.361186,0.287293,0.738964,0.51145,0.169622,0.175877,75.3656
Tulane,01/16/2017,20.4646,0.299328,6.88235,0.410095,0.27674,0.700971,0.477087,0.166335,0.175199,73.8721
Central Ark,01/16/2017,20.4508,0.241545,6.11111,0.384466,0.250831,0.686567,0.49095,0.190683,0.136273,75.5201
Wash State,01/16/2017,20.4252,0.189733,6.0,0.364583,0.162447,0.74359,0.482175,0.164237,0.131954,71.2969
Gonzaga,01/16/2017,20.4049,0.200056,8.52941,0.289157,0.296,0.730769,0.536413,0.145444,0.160884,73.8
Nicholls St,01/16/2017,20.3986,0.226919,7.78571,0.430976,0.250526,0.634615,0.437066,0.190284,0.180224,76.3357
Montana St,01/16/2017,20.3879,0.363105,10.2353,0.387435,0.248311,0.748148,0.491172,0.151528,0.16396,75.5926
Penn State,01/16/2017,20.3465,0.209832,6.88889,0.344538,0.247557,0.747218,0.497432,0.162413,0.184758,75.3611
E Carolina,01/16/2017,20.3443,0.186042,5.31579,0.312343,0.301738,0.702504,0.50899,0.18473,0.152701,68.298
Bucknell,01/16/2017,20.3344,0.229501,7.36842,0.371191,0.253472,0.75082,0.504717,0.169964,0.17062,70.6605
Iowa,01/16/2017,20.2929,0.204937,8.47368,0.360262,0.292945,0.703857,0.504698,0.159559,0.154299,77.0296
Canisius,01/16/2017,20.2764,0.233717,9.72222,0.353093,0.299308,0.677474,0.493721,0.166631,0.171392,75.0736
Fresno St,01/16/2017,20.269,0.312958,6.375,0.325373,0.259481,0.735294,0.50448,0.174713,0.180465,73.0797
Old Dominion,01/16/2017,20.2663,0.264963,5.0,0.341538,0.353488,0.757951,0.54048,0.156969,0.187869,66.6132
North Texas,01/16/2017,20.2058,0.257628,5.46667,0.359375,0.258656,0.697531,0.481516,0.168759,0.168449,70.9367
Citadel,01/16/2017,20.1993,0.300324,11.4118,0.383754,0.254902,0.672043,0.445,0.147553,0.168445,87.3647
App State,01/16/2017,20.1976,0.302035,8.07143,0.382979,0.272912,0.72807,0.494747,0.165678,0.148841,73.2054
Alab A&M,01/16/2017,20.1957,0.250305,4.75,0.386228,0.252,0.647312,0.452902,0.18076,0.117886,67.1555
TX-Arlington,01/16/2017,20.1892,0.266056,7.73333,0.3125,0.298056,0.722892,0.514098,0.174086,0.171623,71.9858
Jacksonville,01/16/2017,20.1871,0.26138,8.75,0.373596,0.244111,0.726477,0.486855,0.161976,0.176673,69.6609
Liberty,01/16/2017,20.1776,0.292008,9.1875,0.371601,0.114224,0.736142,0.427705,0.160559,0.18474,65.9766
Seattle,01/16/2017,20.1095,0.23218,8.4,0.351899,0.208678,0.70566,0.469314,0.179527,0.161584,74.5917
Troy,01/16/2017,20.1067,0.26168,8.75,0.340369,0.300557,0.736059,0.517036,0.165319,0.153346,73.0477
TX-San Ant,01/16/2017,20.1009,0.28273,4.8125,0.31307,0.318182,0.773655,0.528698,0.165013,0.159529,71.5141
Marquette,01/16/2017,20.1005,0.250586,10.0588,0.381098,0.265748,0.725417,0.501761,0.151764,0.184002,73.4544
Portland,01/16/2017,20.0908,0.201245,7.6875,0.362694,0.227898,0.690647,0.475452,0.162595,0.135936,71.55
NJIT,01/16/2017,20.0826,0.2671,9.05882,0.359459,0.266323,0.76908,0.507113,0.173458,0.182375,74.9846
E Washingtn,01/16/2017,20.0424,0.263738,7.8125,0.371658,0.243665,0.733716,0.486559,0.147526,0.132649,71.4109
Michigan,01/16/2017,20.0261,0.188295,9.38889,0.431095,0.248016,0.746032,0.492687,0.126586,0.172986,65.4701
Vermont,01/16/2017,19.968,0.202639,6.22222,0.392361,0.290019,0.737336,0.517241,0.153516,0.179961,68.1646
SE Louisiana,01/16/2017,19.9452,0.274767,6.29412,0.349315,0.329609,0.709497,0.517736,0.193523,0.188495,71.9618
S Carolina,01/16/2017,19.9384,0.310391,6.75,0.284091,0.350775,0.693957,0.519366,0.166479,0.21704,70.5297
Kansas,01/16/2017,19.9021,0.247695,8.76471,0.351351,0.351494,0.728594,0.539361,0.14372,0.160232,74.1868
Providence,01/16/2017,19.8766,0.201231,7.10526,0.318436,0.252101,0.736207,0.493002,0.162418,0.186808,68.5809
California,01/16/2017,19.874,0.221343,6.55556,0.311927,0.297723,0.807754,0.553545,0.155078,0.140592,70.4437
Charlotte,01/16/2017,19.8666,0.266861,8.0,0.353698,0.217311,0.673004,0.446735,0.155415,0.175773,77.0766
Northwestern,01/16/2017,19.7609,0.265012,8.47368,0.304225,0.29698,0.713846,0.518519,0.139265,0.154261,70.048
Massachusetts Lowell,01/16/2017,19.76,0.266601,7.72222,0.327411,0.245353,0.696223,0.4917,0.201496,0.157797,77.0354
Rhode Island,01/16/2017,19.7554,0.309877,7.17647,0.320158,0.332714,0.741811,0.522689,0.138396,0.17816,69.3779
Maryland BC,01/16/2017,19.7476,0.195547,8.73333,0.357542,0.236364,0.724138,0.490428,0.152088,0.161504,74.6083
Alabama,01/16/2017,19.7259,0.24362,6.75,0.343949,0.319231,0.792157,0.543875,0.168031,0.194084,70.3391
Denver,01/16/2017,19.6922,0.27941,7.5,0.31592,0.276515,0.76661,0.53719,0.18085,0.14717,70.5299
Houston Bap,01/16/2017,19.6829,0.289118,5.61538,0.346303,0.30206,0.71134,0.49835,0.180366,0.165077,73.8635
Syracuse,01/16/2017,19.6688,0.20643,8.83333,0.319915,0.315412,0.685304,0.511261,0.151876,0.172253,70.3313
Texas,01/16/2017,19.6516,0.210994,6.11765,0.296496,0.265537,0.714536,0.498767,0.170942,0.165315,71.5404
Stony Brook,01/16/2017,19.6502,0.293301,8.4375,0.389655,0.285464,0.708423,0.477193,0.123591,0.173388,68.7016
Bryant,01/16/2017,19.6368,0.284253,6.70588,0.353846,0.240708,0.702166,0.477551,0.156976,0.136837,73.6912
Ohio State,01/16/2017,19.634,0.19952,6.22222,0.344186,0.279793,0.738059,0.518435,0.16465,0.16168,71.3049
St Johns,01/16/2017,19.631,0.251351,9.42105,0.352632,0.271722,0.719814,0.492286,0.166426,0.169227,75.0691
Seton Hall,01/16/2017,19.6289,0.273641,6.29412,0.325153,0.349153,0.769772,0.552988,0.169075,0.168115,73.1213
N Kentucky,01/16/2017,19.6224,0.243902,8.94118,0.325658,0.323636,0.758437,0.542998,0.175426,0.136407,71.3471
UMKC,01/16/2017,19.6071,0.280294,8.94444,0.339109,0.244514,0.661765,0.453195,0.176772,0.167293,76.5028
SE Missouri,01/16/2017,19.5967,0.278489,7.94444,0.387701,0.226962,0.758333,0.468804,0.159143,0.196159,71.1569
Utah Val St,01/16/2017,19.595,0.259399,8.53333,0.363924,0.205082,0.778777,0.490709,0.164598,0.148984,79.9525
St Josephs,01/16/2017,19.5773,0.194925,5.6875,0.382423,0.298725,0.753507,0.510711,0.146198,0.162699,71.8305
Notre Dame,01/16/2017,19.5275,0.182736,9.66667,0.327751,0.284436,0.717532,0.510522,0.120528,0.160417,69.9868
Washington,01/16/2017,19.4555,0.268269,7.58824,0.391437,0.351005,0.739209,0.53274,0.149785,0.149813,75.8897
Lg Beach St,01/16/2017,19.3924,0.280539,6.55556,0.405995,0.285714,0.691071,0.480156,0.183876,0.159561,75.3444
LA Tech,01/16/2017,19.3912,0.193041,7.75,0.31,0.251546,0.782443,0.518083,0.166776,0.180434,72.1977
San Diego St,01/16/2017,19.3352,0.208703,8.375,0.327536,0.272727,0.732177,0.504846,0.154674,0.170976,69.1742
IUPUI,01/16/2017,19.2706,0.30265,8.11765,0.361963,0.289384,0.710938,0.497541,0.153291,0.160518,74.4809
LIU-Brooklyn,01/16/2017,19.2684,0.269657,5.5,0.385757,0.365482,0.726465,0.538039,0.176075,0.172496,70.3514
James Mad,01/16/2017,19.2557,0.272614,6.16667,0.332542,0.284333,0.773748,0.540901,0.211419,0.150792,67.5125
Sacred Hrt,01/16/2017,19.2303,0.220234,5.78947,0.391101,0.269291,0.762128,0.519601,0.187442,0.156597,76.3599
VCU,01/16/2017,19.2239,0.268375,6.33333,0.340278,0.287004,0.740418,0.516492,0.16787,0.198004,72.2479
Wm & Mary,01/16/2017,19.2178,0.22889,8.71429,0.368852,0.233766,0.73428,0.500982,0.165282,0.127733,73.9643
Bowling Grn,01/16/2017,19.1895,0.242069,6.875,0.345196,0.265709,0.719192,0.484927,0.16154,0.180039,73.9336
Rider,01/16/2017,19.1739,0.247648,5.16667,0.312329,0.30848,0.734177,0.515901,0.163556,0.167488,75.9132
Kent State,01/16/2017,19.169,0.248959,7.3125,0.362275,0.412811,0.703911,0.545826,0.161218,0.178039,74.6648
Montana,01/16/2017,19.1493,0.300365,8.26316,0.340659,0.247191,0.750842,0.494226,0.143541,0.17106,70.3612
North Dakota,01/16/2017,19.1351,0.303668,6.0,0.344538,0.227064,0.767059,0.492457,0.170238,0.165637,75.9779
AR Lit Rock,01/16/2017,19.1325,0.231765,5.875,0.370149,0.298479,0.766529,0.511374,0.154933,0.177714,69.2539
Ball State,01/16/2017,19.0672,0.278348,8.4375,0.321321,0.304348,0.719141,0.527211,0.1845,0.162001,75.0633
N Arizona,01/16/2017,19.0593,0.237642,8.0625,0.345013,0.265993,0.716797,0.477087,0.163613,0.14862,73.7828
Buffalo,01/16/2017,18.9843,0.30654,7.13333,0.358663,0.298077,0.738722,0.520034,0.175648,0.14664,76.2033
Utah,01/16/2017,18.9747,0.225284,6.6,0.371237,0.291284,0.773737,0.545455,0.170782,0.156286,72.7283
Harvard,01/16/2017,18.9491,0.297891,7.72727,0.324607,0.276276,0.704301,0.497355,0.188976,0.157091,68.125
Utah State,01/16/2017,18.9228,0.255659,7.8125,0.347222,0.219316,0.76306,0.499107,0.162563,0.146984,72.0031
Texas State,01/16/2017,18.9201,0.275942,6.21429,0.332143,0.25576,0.727483,0.484375,0.16124,0.187048,68.7098
Marist,01/16/2017,18.8955,0.277606,7.72222,0.352459,0.197183,0.685121,0.454041,0.177437,0.130997,71.7396
Rob Morris,01/16/2017,18.8792,0.27344,5.05263,0.282051,0.278519,0.692308,0.474799,0.190416,0.20508,71.3678
Wagner,01/16/2017,18.8638,0.288447,6.0,0.328947,0.376068,0.752174,0.554814,0.187637,0.165329,68.2083
Houston,01/16/2017,18.8446,0.247701,8.05556,0.338889,0.341727,0.706619,0.516103,0.12907,0.187054,66.9215
Nebraska,01/16/2017,18.8424,0.236231,5.9375,0.393846,0.329331,0.715909,0.505394,0.156541,0.17603,72.6422
S Alabama,01/16/2017,18.8314,0.26739,7.06667,0.336601,0.277264,0.703319,0.480293,0.168274,0.200343,73.99
Miami (FL),01/16/2017,18.7862,0.179365,6.625,0.301325,0.364372,0.755179,0.555751,0.170773,0.170397,68.5344
TN Martin,01/16/2017,18.7657,0.228702,7.61111,0.37013,0.330357,0.694079,0.521368,0.18586,0.163925,73.716
Sam Hous St,01/16/2017,18.728,0.321881,5.6,0.338816,0.304511,0.728665,0.5,0.167008,0.202959,75.8225
Ohio,01/16/2017,18.7262,0.225843,9.5,0.304348,0.217573,0.736347,0.496337,0.161646,0.167697,74.7616
Columbia,01/16/2017,18.6766,0.269782,8.0,0.354232,0.237975,0.699774,0.487779,0.170954,0.151925,73.3125
Fla Atlantic,01/16/2017,18.669,0.254588,6.71429,0.36017,0.247951,0.672764,0.467167,0.151426,0.155677,71.5473
Quinnipiac,01/16/2017,18.6531,0.281011,7.44444,0.361186,0.3264,0.721683,0.514039,0.16493,0.15216,76.2458
Wofford,01/16/2017,18.5838,0.311466,8.53333,0.325926,0.243011,0.714602,0.482213,0.161748,0.142578,69.9533
Sac State,01/16/2017,18.5752,0.231838,5.07143,0.417582,0.19375,0.747863,0.459064,0.143878,0.137156,72.2929
Rutgers,01/16/2017,18.5301,0.215278,4.11111,0.315245,0.365354,0.738636,0.549062,0.168101,0.163194,71.0556
Charl South,01/16/2017,18.4709,0.317282,7.35714,0.386441,0.241803,0.728606,0.472279,0.15363,0.139316,71.5411
Duquesne,01/16/2017,18.4543,0.223488,7.11111,0.348168,0.255973,0.730109,0.501391,0.178062,0.156244,74.659
